,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
4871,Financial District,40.70710710727048,-74.0106654452127,The Ainsworth,Sports Bar,40.71020619191394,-74.0070136194729,New York,NY
4872,Financial District,40.70710710727048,-74.0106654452127,Fresh Salt,Bar,40.70704977199811,-74.00265735496517,New York,NY
4873,Financial District,40.70710710727048,-74.0106654452127,Pier A Harbor House,Gastropub,40.70433717407302,-74.01840855383705,New York,NY
4874,Financial District,40.70710710727048,-74.0106654452127,Margarita Bar - Whitehall Terminal,Bar,40.70170271816017,-74.01294165478143,New York,NY
4875,Financial District,40.70710710727048,-74.0106654452127,Warren 77,Sports Bar,40.7152047967749,-74.0103316223425,New York,NY
4876,Financial District,40.70710710727048,-74.0106654452127,The Rooftop @ Pier 17,Music Venue,40.70546283217086,-74.00159777553358,New York,NY
4877,Financial District,40.70710710727048,-74.0106654452127,P.J. Clarke's,Burger Joint,40.71335815035693,-74.01626088575756,New York,NY
4878,Financial District,40.70710710727048,-74.0106654452127,Reade Street Pub & Kitchen,Pub,40.71636985757594,-74.00962828626808,New York,NY
4879,Financial District,40.70710710727048,-74.0106654452127,Alley Cat Amateur Theatre,Speakeasy,40.71108135572823,-74.00686575374338,New York,NY
4880,Financial District,40.70710710727048,-74.0106654452127,The White Horse Tavern,Bar,40.70356379468508,-74.01251461822916,New York,NY
4881,Financial District,40.70710710727048,-74.0106654452127,Blacktail,Cocktail Bar,40.704536508658606,-74.0172805039141,New York,NY
4882,Financial District,40.70710710727048,-74.0106654452127,The Beekman Pub,Bar,40.71110221622584,-74.00610355744102,New York,NY
4883,Financial District,40.70710710727048,-74.0106654452127,The Paris Cafe,Bar,40.70731458091528,-74.00135940911024,New York,NY
4884,Financial District,40.70710710727048,-74.0106654452127,Primo’s,Cocktail Bar,40.71550092965859,-74.00897677392395,New York,NY
4885,Financial District,40.70710710727048,-74.0106654452127,Smyth Lobby Bar,Hotel Bar,40.7153141363129,-74.00935272910074,New York,NY
4886,Financial District,40.70710710727048,-74.0106654452127,Jeremy's Ale House,Dive Bar,40.70764646745732,-74.00200814209043,New York,NY
4887,Financial District,40.70710710727048,-74.0106654452127,Ward III,Cocktail Bar,40.715885126086015,-74.00871361902418,New York,NY
4888,Financial District,40.70710710727048,-74.0106654452127,Fish Market,Seafood Restaurant,40.70704985925295,-74.00180780098188,New York,NY
4889,Financial District,40.70710710727048,-74.0106654452127,Gunbae,Korean Restaurant,40.714529061647745,-74.01024165602449,New York,NY
4890,Financial District,40.70710710727048,-74.0106654452127,Atrio New York,Mediterranean Restaurant,40.71502538769156,-74.01591428450142,New York,NY
4891,Financial District,40.70710710727048,-74.0106654452127,The Patriot Saloon,Bar,40.7150474336464,-74.00824175100773,New York,NY
4892,Financial District,40.70710710727048,-74.0106654452127,Mudville Restaurant & Tap House,Wings Joint,40.71533575723845,-74.00888099625213,New York,NY
4893,Astoria,40.76850859335492,-73.91565374304234,Caprice,Lounge,40.77008765419267,-73.91791614420626,Astoria,NY
4894,Astoria,40.76850859335492,-73.91565374304234,Gossip Coffee And Cocktails,Coffee Shop,40.764521949611066,-73.91646215978797,Queens,NY
4895,Astoria,40.76850859335492,-73.91565374304234,The Royal Underground,Bar,40.764822,-73.917157,New York,NY
4896,Astoria,40.76850859335492,-73.91565374304234,Layali Beirut,Hookah Bar,40.766516467529115,-73.91295366864492,Astoria,NY
4897,Astoria,40.76850859335492,-73.91565374304234,Jasmin Lounge,Hookah Bar,40.7667197570676,-73.91277342040742,Astoria,NY
4898,Astoria,40.76850859335492,-73.91565374304234,Rotana,Hookah Bar,40.76662090039591,-73.91250705632494,Astoria,NY
4899,Astoria,40.76850859335492,-73.91565374304234,Mazag Hookah Lounge,Hookah Bar,40.766157342426844,-73.91321179288299,Astoria,NY
4900,Astoria,40.76850859335492,-73.91565374304234,The Shady Lady,Bar,40.76544120609521,-73.91815954100994,Astoria,NY
4901,Astoria,40.76850859335492,-73.91565374304234,Dominie's,Bar,40.765688947965565,-73.91870246805206,Astoria,NY
4902,Astoria,40.76850859335492,-73.91565374304234,Albatross Bar,Bar,40.77004914155301,-73.9122439855205,Astoria,NY
4903,Astoria,40.76850859335492,-73.91565374304234,Sissy McGinty's,Irish Pub,40.76622572450852,-73.91301028953906,Astoria,NY
4904,Astoria,40.76850859335492,-73.91565374304234,3308 Eats & Drinks,Bar,40.760835,-73.923678,New York,NY
4905,Astoria,40.76850859335492,-73.91565374304234,The Astorian,Pub,40.76731385263897,-73.92120974323126,Astoria,NY
4906,Astoria,40.76850859335492,-73.91565374304234,Judy & Punch,Bar,40.76558788660594,-73.91878697297321,Astoria,NY
4907,Astoria,40.76850859335492,-73.91565374304234,Astoria Bier & Cheese,Cheese Shop,40.76058115581204,-73.92254155736732,Astoria,NY
4908,Astoria,40.76850859335492,-73.91565374304234,Sweet Afton,Bar,40.76535,-73.918983,Astoria,NY
4909,Astoria,40.76850859335492,-73.91565374304234,Katch Astoria,Sports Bar,40.76730667878876,-73.92026975973391,Astoria,NY
4910,Astoria,40.76850859335492,-73.91565374304234,Oliver's Astoria,Bar,40.75946108112704,-73.91982701580353,Astoria,NY
4911,Astoria,40.76850859335492,-73.91565374304234,Bohemian Hall & Beer Garden,Beer Garden,40.77298079076918,-73.91598000312119,Astoria,NY
4912,Astoria,40.76850859335492,-73.91565374304234,Uncle Jack’s Meat House,American Restaurant,40.77394354074681,-73.90768842190789,Queens,NY
4913,Astoria,40.76850859335492,-73.91565374304234,Passage Irish Bar & Kitchen,Irish Pub,40.763725407463035,-73.9146263638554,Astoria,NY
4914,Astoria,40.76850859335492,-73.91565374304234,Astoria Tavern,Pub,40.77323209236989,-73.91143509902714,Astoria,NY
4915,Astoria,40.76850859335492,-73.91565374304234,Monika's Cafe Bar,Café,40.757900877148295,-73.9233313355849,Astoria,NY
4916,Astoria,40.76850859335492,-73.91565374304234,O'Hanlon's Irish Pub,Pub,40.77484228500893,-73.91215188831464,Astoria,NY
4917,Astoria,40.76850859335492,-73.91565374304234,The Sparrow Tavern,Bar,40.772935367519025,-73.91645686322842,Astoria,NY
4918,Astoria,40.76850859335492,-73.91565374304234,ICON,Gay Bar,40.761534638611785,-73.92374845496701,Astoria,NY
4919,Astoria,40.76850859335492,-73.91565374304234,The Wolfhound,Cocktail Bar,40.764017216784595,-73.91534133412702,Astoria,NY
4920,Astoria,40.76850859335492,-73.91565374304234,McCann's Pub,Pub,40.774074550781975,-73.90773422950167,Astoria,NY
4921,Astoria,40.76850859335492,-73.91565374304234,Sek'end Sun,Cocktail Bar,40.761686662039395,-73.92400451798773,Astoria,NY
4922,Astoria,40.76850859335492,-73.91565374304234,The Bonnie,Bar,40.7746737,-73.9136003,Astoria,NY
4923,Astoria,40.76850859335492,-73.91565374304234,Cronin & Phelan's,Pub,40.75910160466315,-73.91930628879398,Astoria,NY
4924,Astoria,40.76850859335492,-73.91565374304234,Daly's Pub,Pub,40.762291700767335,-73.92523806775682,Astoria,NY
4925,Astoria,40.76850859335492,-73.91565374304234,Raven's Head Public House,Pub,40.759246365583806,-73.91965436166137,Astoria,NY
4926,Astoria,40.76850859335492,-73.91565374304234,High Water,Cocktail Bar,40.76047130737162,-73.9222762366997,Astoria,NY
4927,Astoria,40.76850859335492,-73.91565374304234,Sweet Spot,Sports Bar,40.7746622698084,-73.9126555505721,Astoria,NY
4928,Astoria,40.76850859335492,-73.91565374304234,Halsey's Tavern,Bar,40.76382342864149,-73.92163428693259,Astoria,NY
4929,Astoria,40.76850859335492,-73.91565374304234,Astoria Bier & Cheese - Ditmars,Cheese Shop,40.7746816978554,-73.9084243029356,Astoria,NY
4930,Astoria,40.76850859335492,-73.91565374304234,Blackbird's,Bar,40.76328013291122,-73.91334374477647,Astoria,NY
4931,Astoria,40.76850859335492,-73.91565374304234,Mosaic,Bar,40.774552118768106,-73.91851737478231,Astoria,NY
4932,Astoria,40.76850859335492,-73.91565374304234,The Ditty,Bar,40.77483252188042,-73.90871089381264,Astoria,NY
4933,Astoria,40.76850859335492,-73.91565374304234,Mar's,Cocktail Bar,40.75827189181854,-73.9241566902596,Astoria,NY
4934,Astoria,40.76850859335492,-73.91565374304234,Diamond Dogs,Bar,40.763055939315805,-73.92098747468748,Astoria,NY
4935,Astoria,40.76850859335492,-73.91565374304234,Madame Maries,Bar,40.76027667809332,-73.92159635361537,Astoria,NY
4936,Astoria,40.76850859335492,-73.91565374304234,Twist and Smash'd Sports,Sports Bar,40.756620879175465,-73.92102060052713,Long Island City,NY
4937,Astoria,40.76850859335492,-73.91565374304234,The Last Word,Speakeasy,40.7753316,-73.91005609999999,Astoria,NY
4938,Astoria,40.76850859335492,-73.91565374304234,The Letlove Inn,Cocktail Bar,40.775548978926786,-73.91466577150676,Astoria,NY
4939,Astoria,40.76850859335492,-73.91565374304234,Vesta Trattoria & Wine Bar,Italian Restaurant,40.76980934497303,-73.9277960938928,Astoria,NY
4940,Astoria,40.76850859335492,-73.91565374304234,Trestle,Bar,40.76084193997367,-73.92300609355124,Astoria,NY
4941,Astoria,40.76850859335492,-73.91565374304234,Karaoke Shout,Karaoke Bar,40.75783958502601,-73.91999141879752,Astoria,NY
4942,Astoria,40.76850859335492,-73.91565374304234,DiWine,Wine Bar,40.76072014059273,-73.91571125438881,Astoria,NY
4943,Woodside,40.74634908860222,-73.90184166838284,Bum Bum Bar,Bar,40.74581946255844,-73.90068293969325,Woodside,NY
4944,Woodside,40.74634908860222,-73.90184166838284,Station Bar,Bar,40.74587129817173,-73.90331977031947,Woodside,NY
4945,Woodside,40.74634908860222,-73.90184166838284,Natalia's,Bar,40.746576,-73.901146,Woodside,NY
4946,Woodside,40.74634908860222,-73.90184166838284,The Dugout,Bar,40.74530176834578,-73.90359513866315,Woodside,NY
4947,Woodside,40.74634908860222,-73.90184166838284,McGowans,Beer Garden,40.753036,-73.896521,Jackson Heights,NY
4948,Woodside,40.74634908860222,-73.90184166838284,Saints and Sinners,Pub,40.7455002318339,-73.9042508703017,Woodside,NY
4949,Woodside,40.74634908860222,-73.90184166838284,The Cuckoo's Nest,Pub,40.744849293615246,-73.90350459149208,Woodside,NY
4950,Woodside,40.74634908860222,-73.90184166838284,The Halfway Line,Bar,40.74515,-73.90492,Queens,NY
4951,Woodside,40.74634908860222,-73.90184166838284,Sean Og's,Pub,40.744865299112035,-73.90441983693239,Woodside,NY
4952,Woodside,40.74634908860222,-73.90184166838284,The Beerkeeper,Bar,40.74547158055854,-73.90588553144923,Woodside,NY
4953,Woodside,40.74634908860222,-73.90184166838284,Sanger Hall,Bar,40.74614689541117,-73.91533073996835,New York,NY
4954,Woodside,40.74634908860222,-73.90184166838284,P.J. Horgan's,Bar,40.74615721120241,-73.91520240536425,New York,NY
4955,Woodside,40.74634908860222,-73.90184166838284,Chulitas,Nightclub,40.74685374,-73.8936259,Jackson Heights,NY
4956,Woodside,40.74634908860222,-73.90184166838284,Cafe 75,Bar,40.74688675553164,-73.8895499155741,Jackson Heights,NY
4957,Woodside,40.74634908860222,-73.90184166838284,Tres Coronas Bar,Bar,40.744642576474384,-73.91074216963008,Sunnyside,NY
4958,Woodside,40.74634908860222,-73.90184166838284,Spin City Cafe Billiards,Pool Hall,40.74401504279056,-73.91487677053047,Woodside,NY
4959,Woodside,40.74634908860222,-73.90184166838284,Garage Draught House,Brewery,40.73585,-73.908875,Woodside,NY
4960,Woodside,40.74634908860222,-73.90184166838284,Alfonso's Bar,Bar,40.74602278339582,-73.88990591390933,Queens,NY
4961,Woodside,40.74634908860222,-73.90184166838284,BQE Billiards Bar & Grill,Pool Hall,40.75240794313708,-73.89593063014435,Jackson Heights,NY
4962,Woodside,40.74634908860222,-73.90184166838284,69 Lounge,Bar,40.74653005627956,-73.8962161638818,Woodside,NY
4963,Woodside,40.74634908860222,-73.90184166838284,Charlies Pub,Bar,40.74169631457864,-73.9044132511137,Woodside,NY
4964,Woodside,40.74634908860222,-73.90184166838284,The Copper Kettle Bar & Restaurant,American Restaurant,40.745980916018375,-73.91342705080986,Woodside,NY
4965,Woodside,40.74634908860222,-73.90184166838284,Karma Lounge 51 First Av,Lounge,40.74349273771755,-73.8965721500723,New York,NY
4966,Woodside,40.74634908860222,-73.90184166838284,Duo Gastro Pub,Pub,40.745914,-73.890158,New York,NY
4967,Woodside,40.74634908860222,-73.90184166838284,Reality,Hookah Bar,40.74336986271451,-73.91060437861346,Queens,NY
4968,Woodside,40.74634908860222,-73.90184166838284,Romanticos,Nightclub,40.74712429821435,-73.88928004543645,Jackson Heights,NY
4969,Woodside,40.74634908860222,-73.90184166838284,The Globe,Bar,40.74612787461767,-73.91483617854912,Woodside,NY
4970,Woodside,40.74634908860222,-73.90184166838284,Playground,Thai Restaurant,40.74653229026085,-73.89382782638938,Woodside,NY
4971,Woodside,40.74634908860222,-73.90184166838284,Bird’s Lair,Lounge,40.740253,-73.900716,New York,NY
4972,Woodside,40.74634908860222,-73.90184166838284,Ready Penny Inn,Dive Bar,40.74856085177438,-73.8926574393396,Jackson Heights,NY
4973,Woodside,40.74634908860222,-73.90184166838284,The Music Box (Caja Musical),Gay Bar,40.74660940850314,-73.89130093959916,Elmhurst,NY
4974,Woodside,40.74634908860222,-73.90184166838284,300 Long Island,Cocktail Bar,40.751394626767826,-73.89218543627123,Melville,NY
4975,Woodside,40.74634908860222,-73.90184166838284,Benedict Biergarten,Beer Garden,40.750407,-73.891848,New York,NY
4976,Woodside,40.74634908860222,-73.90184166838284,Scorpion Bar,Bar,40.746990830786494,-73.88992462822469,Jackson Heights,NY
4977,Woodside,40.74634908860222,-73.90184166838284,Paddy Duggans,Bar,40.742821400850495,-73.91763283740352,Woodside,NY
4978,Woodside,40.74634908860222,-73.90184166838284,B II M Playaz Palace,Lounge,40.753143,-73.893352,Queens,NY
4979,Woodside,40.74634908860222,-73.90184166838284,Luke Kelly's,Bar,40.737437602219785,-73.89595341582167,Woodside,NY
4980,Woodside,40.74634908860222,-73.90184166838284,Room 54,Hookah Bar,40.75334064878964,-73.90604573753178,Queens,NY
4981,Woodside,40.74634908860222,-73.90184166838284,Maguire's Public House,Bar,40.744874059796196,-73.90987680580704,Woodside,NY
4982,Woodside,40.74634908860222,-73.90184166838284,Donovan's Pub,Pub,40.74535632079923,-73.9065903558088,Woodside,NY
4983,Woodside,40.74634908860222,-73.90184166838284,Deum Bar,Bar,40.74652948214586,-73.89396264547766,Jackson Heights,NY
4984,Woodside,40.74634908860222,-73.90184166838284,InsomniacsRus SunnysideHQ,Nightclub,40.74544589275575,-73.91468937753602,Woodside,NY
4985,Woodside,40.74634908860222,-73.90184166838284,Bowlero Queens,Bowling Alley,40.75206717,-73.89657464,Woodside,NY
4986,Woodside,40.74634908860222,-73.90184166838284,Legends Bar & Grill,Sports Bar,40.75074819129172,-73.89486432793555,Jackson Heights,NY
4987,Woodside,40.74634908860222,-73.90184166838284,The Alcove,American Restaurant,40.74592873256032,-73.91526311066848,Sunnyside,NY
4988,Woodside,40.74634908860222,-73.90184166838284,Sik Gaek,Korean Restaurant,40.743321709056595,-73.9153360823082,Woodside,NY
4989,Woodside,40.74634908860222,-73.90184166838284,La Boom,Nightclub,40.75359733615381,-73.90445285361817,Woodside,NY
4990,Woodside,40.74634908860222,-73.90184166838284,Sabor Mexicano,Food Truck,40.74681846163631,-73.89077293940109,Jackson Heights,NY
4991,Woodside,40.74634908860222,-73.90184166838284,Solid State,Bar,40.74454348173583,-73.91085694975943,Woodside,NY
4992,Woodside,40.74634908860222,-73.90184166838284,Mamajuana Cafe Queens,Nightclub,40.752815,-73.904854,Woodside,NY
4993,Jackson Heights,40.75198138007367,-73.88282109164365,Budds Bar,Bar,40.749769,-73.884037,Jackson Heights,NY
4994,Jackson Heights,40.75198138007367,-73.88282109164365,Hombres Lounge,Gay Bar,40.74999519358585,-73.88081184466778,Jackson Heights,NY
4995,Jackson Heights,40.75198138007367,-73.88282109164365,Wine Bar,Wine Bar,40.755403942168876,-73.88575447368578,N/A,New York
4996,Jackson Heights,40.75198138007367,-73.88282109164365,Kabu,Nightclub,40.75613869094826,-73.88226452162316,Jackson Heights,NY
4997,Jackson Heights,40.75198138007367,-73.88282109164365,Galicia Bar,Dive Bar,40.755538,-73.884415,Queens,NY
4998,Jackson Heights,40.75198138007367,-73.88282109164365,Rubirosa,Lounge,40.755828157723315,-73.88317445402141,Jackson Heights,NY
4999,Jackson Heights,40.75198138007367,-73.88282109164365,Yeras,Latin American Restaurant,40.75622,-73.88119,Jackson Heights,NY
5000,Jackson Heights,40.75198138007367,-73.88282109164365,East star,Bar,40.75538308561919,-73.88654687156924,Jackson Heights,NY
5001,Jackson Heights,40.75198138007367,-73.88282109164365,Pool,Sports Bar,40.747551,-73.883118,Elmhurst,NY
5002,Jackson Heights,40.75198138007367,-73.88282109164365,Number o9,Other Nightlife,40.756365596921995,-73.87765230837047,Jackson Heights,NY
5003,Jackson Heights,40.75198138007367,-73.88282109164365,Mojitos,Bar,40.7556,-73.88624,Jackson Heights,NY
5004,Jackson Heights,40.75198138007367,-73.88282109164365,Leños,Bar,40.755512701209554,-73.8866028910806,Jackson Heights,NY
5005,Jackson Heights,40.75198138007367,-73.88282109164365,El Gato Verde,Bar,40.747682751771436,-73.88330835563163,Jackson Heights,NY
5006,Jackson Heights,40.75198138007367,-73.88282109164365,Flamingo,Nightclub,40.747835557616135,-73.88117802604035,Corona,NY
